member_id,customer_segment,segment_name,churn_risk_score,engagement_score,visit_per_week,final_price,membership_type,home_gym_location
MB01502,0,Normal / Developing Members,17.160762312830357,51.083333333333336,1,19.125,Standard,"Sacramento, CA"
MB01503,0,Normal / Developing Members,9.900023814950801,24.13888888888889,1,45.0,Premium,"Oakland, CA"
MB01504,0,Normal / Developing Members,16.80873763004672,45.77777777777778,2,30.0,Standard,"Fresno, CA"
MB01505,2,High Value Members,22.65836408266285,45.888888888888886,3,70.0,Elite,"Anaheim, CA"
MB01506,3,At-risk Members,82.10091555694937,48.97222222222222,2,18.0,Basic,"Long Beach, CA"
MB01507,3,At-risk Members,87.28209734359422,50.25,1,15.0,Basic,"Fresno, CA"
MB01508,3,At-risk Members,87.16095422997272,40.72222222222222,4,31.875,Premium,"Oakland, CA"
MB01509,1,At-risk Members,85.74441181091413,61.05555555555556,2,21.375,Standard,"Long Beach, CA"
MB01510,1,At-risk Members,83.1614460830488,53.25,3,17.0,Basic,"Long Beach, CA"
MB01511,1,At-risk Members,82.43024190552286,50.888888888888886,3,28.5,Standard,"Fresno, CA"
MB01512,3,At-risk Members,82.0198226258573,38.97222222222222,2,42.5,Premium,"Oakland, CA"
MB01513,0,Normal / Developing Members,13.705751558226984,49.25,2,25.5,Standard,"Long Beach, CA"
MB01514,0,Normal / Developing Members,24.084980216755525,50.638888888888886,2,28.5,Standard,"San Francisco, CA"
MB01515,2,High Value Members,24.58103648365832,51.861111111111114,3,47.5,Premium,"San Diego, CA"
MB01516,3,At-risk Members,82.09486647686552,43.83333333333333,2,21.375,Standard,"Sacramento, CA"
MB01517,1,At-risk Members,91.00014704588034,72.97222222222223,3,13.5,Basic,"Anaheim, CA"
MB01518,2,High Value Members,15.140779529193907,58.388888888888886,3,35.625,Premium,"San Diego, CA"
MB01519,1,At-risk Members,78.13715562517197,60.888888888888886,3,30.0,Standard,"Oakland, CA"
MB01520,0,Normal / Developing Members,13.0261880477864,39.69444444444444,1,30.0,Standard,"San Francisco, CA"
MB01521,1,At-risk Members,90.47403438864637,89.05555555555556,4,31.875,Premium,"Long Beach, CA"
MB01522,0,Normal / Developing Members,16.968689590677492,47.30555555555556,2,30.0,Standard,"Bakersfield, CA"
MB01523,0,Normal / Developing Members,13.344292467451954,29.97222222222222,1,40.5,Premium,"Fresno, CA"
MB01524,0,Normal / Developing Members,16.33325877160313,49.083333333333336,3,35.625,Premium,"San Jose, CA"
MB01525,0,Normal / Developing Members,16.88024439391641,50.30555555555556,4,15.0,Basic,"San Diego, CA"
MB01526,2,High Value Members,18.84374751947683,89.30555555555556,5,63.0,Elite,"Oakland, CA"
MB01527,0,Normal / Developing Members,16.003612592061003,51.05555555555556,2,42.5,Premium,"Sacramento, CA"
MB01528,3,At-risk Members,83.66530935045725,51.72222222222222,3,42.5,Premium,"Fresno, CA"
MB01529,1,At-risk Members,83.91178796619258,72.77777777777777,5,25.5,Standard,"Sacramento, CA"
MB01530,0,Normal / Developing Members,16.124979222970452,51.083333333333336,1,19.125,Standard,"Sacramento, CA"
MB01531,3,At-risk Members,88.01141632236829,24.27777777777778,1,28.5,Standard,"Long Beach, CA"
MB01532,3,At-risk Members,85.26338636437782,47.55555555555556,3,27.0,Standard,"San Francisco, CA"
MB01533,0,Normal / Developing Members,13.671605092441123,35.111111111111114,1,19.0,Basic,"Bakersfield, CA"
MB01534,0,Normal / Developing Members,14.08371175694211,19.13888888888889,1,22.5,Standard,"Anaheim, CA"
MB01535,2,High Value Members,11.618489881724559,54.22222222222222,3,27.0,Standard,"Los Angeles, CA"
MB01536,2,High Value Members,15.552090894848329,89.86111111111111,5,47.5,Premium,"Long Beach, CA"
MB01537,3,At-risk Members,88.17640197279442,40.72222222222222,4,31.875,Premium,"Oakland, CA"
MB01538,2,High Value Members,17.47347313620578,68.36111111111111,4,50.0,Premium,"Los Angeles, CA"
MB01539,1,At-risk Members,88.5928176246392,75.16666666666666,4,27.0,Standard,"San Diego, CA"
MB01540,3,At-risk Members,76.56968000319546,36.30555555555556,3,45.0,Premium,"Oakland, CA"
MB01541,2,High Value Members,19.805348728125953,96.66666666666667,5,47.5,Premium,"San Francisco, CA"
MB01542,1,At-risk Members,85.4968485853048,75.13888888888889,5,20.0,Basic,"Los Angeles, CA"
MB01543,0,Normal / Developing Members,13.64920855766399,42.388888888888886,4,50.0,Premium,"San Jose, CA"
MB01544,3,At-risk Members,85.20690274394475,33.72222222222222,1,33.75,Premium,"Oakland, CA"
MB01545,0,Normal / Developing Members,11.141913181501861,46.638888888888886,1,42.75,Premium,"Long Beach, CA"
MB01546,3,At-risk Members,87.48068574284478,58.58333333333333,1,42.5,Premium,"Sacramento, CA"
MB01547,3,At-risk Members,85.12832955357433,54.083333333333336,3,31.875,Premium,"Oakland, CA"
MB01548,0,Normal / Developing Members,15.495024270376645,32.888888888888886,1,50.0,Premium,"Fresno, CA"
MB01549,3,At-risk Members,86.08498021675551,50.638888888888886,2,28.5,Standard,"San Francisco, CA"
MB01550,3,At-risk Members,87.77646637610178,54.91666666666667,3,25.5,Standard,"Los Angeles, CA"
MB01551,1,At-risk Members,84.24256375836312,64.91666666666667,3,20.0,Basic,"Los Angeles, CA"
MB01552,1,At-risk Members,78.27417041665367,55.861111111111114,4,15.0,Basic,"San Francisco, CA"
MB01553,3,At-risk Members,81.7776733661298,30.805555555555557,1,47.5,Premium,"Long Beach, CA"
MB01554,0,Normal / Developing Members,15.21868808248703,35.91666666666667,2,31.875,Premium,"Sacramento, CA"
MB01555,0,Normal / Developing Members,23.36004988810648,29.97222222222222,1,30.0,Standard,"Long Beach, CA"
MB01556,3,At-risk Members,82.82665155453125,60.08333333333333,2,45.0,Premium,"Fresno, CA"
MB01557,0,Normal / Developing Members,18.254037043431865,23.72222222222222,1,17.0,Basic,"San Diego, CA"
MB01558,3,At-risk Members,86.65572874864921,32.27777777777778,3,19.0,Basic,"Anaheim, CA"
MB01559,3,At-risk Members,83.54897684766328,54.77777777777778,3,30.0,Standard,"Fresno, CA"
MB01560,0,Normal / Developing Members,16.328652637340117,37.30555555555556,2,22.5,Standard,"Bakersfield, CA"
MB01561,2,High Value Members,18.418795533535558,47.0,3,24.3,Standard,"San Francisco, CA"
MB01562,1,At-risk Members,82.90894396550334,59.77777777777778,3,27.0,Standard,"Bakersfield, CA"
MB01563,2,High Value Members,21.409869364669643,59.361111111111114,3,19.0,Basic,"Anaheim, CA"
MB01564,3,At-risk Members,84.06491814193156,31.5,1,30.0,Standard,"San Diego, CA"
MB01565,2,High Value Members,14.749436067256042,70.19444444444444,3,45.0,Premium,"Sacramento, CA"
MB01566,1,At-risk Members,84.75307506278634,68.33333333333333,5,18.0,Basic,"San Jose, CA"
MB01567,2,High Value Members,15.480995102152043,73.88888888888889,5,50.0,Premium,"San Francisco, CA"
MB01568,1,At-risk Members,88.23786372492258,55.916666666666664,2,52.5,Elite,"San Diego, CA"
MB01569,0,Normal / Developing Members,20.717321776326035,38.666666666666664,3,47.5,Premium,"San Jose, CA"
MB01570,1,At-risk Members,83.83671519604232,80.83333333333334,5,27.0,Standard,"San Francisco, CA"
MB01571,0,Normal / Developing Members,22.664361725208078,42.69444444444444,3,21.375,Standard,"Anaheim, CA"
MB01572,3,At-risk Members,87.85011209738217,29.416666666666668,1,15.0,Basic,"Los Angeles, CA"
MB01573,3,At-risk Members,84.24073665769141,24.555555555555557,1,70.0,Elite,"Bakersfield, CA"
MB01574,0,Normal / Developing Members,13.537032610341788,38.41666666666667,2,47.25,Elite,"San Jose, CA"
MB01575,2,High Value Members,15.066234661025776,50.47222222222222,3,42.5,Premium,"Long Beach, CA"
MB01576,2,High Value Members,16.628885936679662,68.25,3,42.5,Premium,"San Diego, CA"
MB01577,1,At-risk Members,81.64923409434984,56.75,2,18.0,Basic,"Anaheim, CA"
MB01578,1,At-risk Members,82.0740796290596,57.52777777777778,4,47.5,Premium,"Anaheim, CA"
MB01579,3,At-risk Members,84.99620890503088,37.888888888888886,1,50.0,Premium,"Sacramento, CA"
MB01580,2,High Value Members,19.695041190072498,77.91666666666667,5,28.5,Standard,"San Jose, CA"
MB01581,0,Normal / Developing Members,15.86529728918365,50.611111111111114,3,47.5,Premium,"Bakersfield, CA"
MB01582,3,At-risk Members,80.20389117307116,51.08333333333333,1,45.0,Premium,"San Jose, CA"
MB01583,2,High Value Members,28.072104506096018,65.19444444444444,3,27.0,Standard,"Bakersfield, CA"
MB01584,3,At-risk Members,84.32689824332324,51.47222222222222,2,20.0,Basic,"Long Beach, CA"
MB01585,2,High Value Members,11.269439384901132,67.66666666666667,4,37.5,Premium,"San Diego, CA"
MB01586,3,At-risk Members,89.59149491375001,54.138888888888886,1,52.5,Elite,"San Jose, CA"
MB01587,2,High Value Members,14.591749889715103,66.83333333333334,4,19.0,Basic,"Bakersfield, CA"
MB01588,2,High Value Members,16.77786691547574,69.36111111111111,3,50.0,Premium,"San Francisco, CA"
MB01589,3,At-risk Members,85.10944393930629,54.111111111111114,2,20.0,Basic,"Long Beach, CA"
MB01590,3,At-risk Members,81.19170642551802,53.94444444444444,3,37.5,Premium,"San Diego, CA"
MB01591,3,At-risk Members,78.5142781289108,46.02777777777778,3,28.5,Standard,"Sacramento, CA"
MB01592,0,Normal / Developing Members,10.741913181501864,46.638888888888886,1,42.75,Premium,"Long Beach, CA"
MB01593,0,Normal / Developing Members,16.533137988786223,48.97222222222222,2,50.0,Premium,"Los Angeles, CA"
MB01594,1,At-risk Members,88.40394858624903,85.0,5,27.0,Standard,"Anaheim, CA"
MB01595,1,At-risk Members,85.17676092595343,56.861111111111114,3,47.5,Premium,"Fresno, CA"
MB01596,2,High Value Members,14.90183125790803,64.58333333333334,5,30.0,Standard,"San Jose, CA"
MB01597,2,High Value Members,19.173422194802324,65.83333333333334,5,25.5,Standard,"Sacramento, CA"
MB01598,2,High Value Members,16.224799807521332,61.44444444444444,3,42.5,Premium,"San Francisco, CA"
MB01599,3,At-risk Members,85.69421257010406,36.19444444444444,2,42.5,Premium,"Fresno, CA"
MB01600,0,Normal / Developing Members,21.16198880459306,43.138888888888886,2,50.0,Premium,"Sacramento, CA"
MB01601,0,Normal / Developing Members,21.33436935389275,37.888888888888886,1,35.625,Premium,"San Francisco, CA"
MB01602,0,Normal / Developing Members,11.683606924842293,28.27777777777778,2,19.0,Basic,"Oakland, CA"
MB01603,2,High Value Members,15.603974132528716,74.47222222222223,4,17.0,Basic,"Long Beach, CA"
MB01604,0,Normal / Developing Members,14.344935141489426,31.083333333333332,1,20.25,Standard,"Fresno, CA"
MB01605,3,At-risk Members,80.59243861462271,38.41666666666667,2,42.75,Premium,"Oakland, CA"
MB01606,2,High Value Members,22.707202381962365,47.666666666666664,4,18.0,Basic,"San Diego, CA"
MB01607,3,At-risk Members,85.06686072969596,44.91666666666667,3,50.0,Premium,"San Diego, CA"
MB01608,0,Normal / Developing Members,13.77356235923965,37.69444444444444,3,47.25,Elite,"Anaheim, CA"
MB01609,3,At-risk Members,84.39073951287823,44.0,1,30.0,Standard,"San Francisco, CA"
MB01610,1,At-risk Members,88.6477269384365,56.861111111111114,3,47.5,Premium,"Fresno, CA"
MB01611,3,At-risk Members,80.75559991422278,44.25,2,35.625,Premium,"Oakland, CA"
MB01612,1,At-risk Members,83.0871587235169,55.611111111111114,3,24.3,Standard,"Fresno, CA"
MB01613,2,High Value Members,14.367094552482666,66.75,2,18.0,Basic,"Bakersfield, CA"
MB01614,0,Normal / Developing Members,15.240163595817629,28.305555555555557,1,50.0,Premium,"Fresno, CA"
MB01615,3,At-risk Members,73.79322032363163,59.94444444444444,2,18.0,Basic,"Bakersfield, CA"
MB01616,1,At-risk Members,89.89444107570473,66.16666666666666,3,70.0,Elite,"San Diego, CA"
MB01617,3,At-risk Members,85.2357987249639,44.0,1,70.0,Elite,"Anaheim, CA"
MB01618,1,At-risk Members,82.77517064242565,57.666666666666664,4,19.0,Basic,"Anaheim, CA"
MB01619,1,At-risk Members,85.20476042834089,80.0,5,37.5,Premium,"San Francisco, CA"
MB01620,2,High Value Members,20.23950271438886,50.75,3,27.0,Standard,"San Jose, CA"
MB01621,0,Normal / Developing Members,6.220596471253504,59.94444444444444,2,18.0,Basic,"Bakersfield, CA"
MB01622,3,At-risk Members,86.03180738235775,37.30555555555556,2,22.5,Standard,"Bakersfield, CA"
MB01623,1,At-risk Members,84.43856700141346,65.86111111111111,4,63.0,Elite,"San Francisco, CA"
MB01624,2,High Value Members,14.84135812060715,67.30555555555556,2,12.75,Basic,"San Francisco, CA"
MB01625,1,At-risk Members,83.2586458903457,64.66666666666666,2,17.0,Basic,"Anaheim, CA"
MB01626,2,High Value Members,16.027773934223003,52.69444444444444,3,52.5,Elite,"Fresno, CA"
MB01627,3,At-risk Members,86.06587385341125,49.80555555555556,2,63.0,Elite,"Long Beach, CA"
MB01628,0,Normal / Developing Members,30.151232434196707,23.416666666666668,2,53.55,Elite,"San Francisco, CA"
MB01629,2,High Value Members,22.515194010453897,85.83333333333333,5,38.25,Premium,"San Diego, CA"
MB01630,1,At-risk Members,83.43950271438884,50.75,3,27.0,Standard,"San Jose, CA"
MB01631,2,High Value Members,11.306054766136395,62.77777777777778,5,17.0,Basic,"Fresno, CA"
MB01632,1,At-risk Members,83.99122473074489,62.361111111111114,5,17.0,Basic,"San Jose, CA"
MB01633,1,At-risk Members,88.89050991733696,66.16666666666666,3,70.0,Elite,"San Diego, CA"
MB01634,1,At-risk Members,83.35853010837172,71.05555555555556,2,17.0,Basic,"Anaheim, CA"
MB01635,0,Normal / Developing Members,20.531958657950327,49.361111111111114,3,27.0,Standard,"Fresno, CA"
MB01636,2,High Value Members,19.153075062786357,68.33333333333333,5,18.0,Basic,"San Jose, CA"
MB01637,2,High Value Members,15.350501748090082,58.388888888888886,3,47.5,Premium,"Los Angeles, CA"
MB01638,3,At-risk Members,74.03891178970775,45.47222222222222,3,21.375,Standard,"Long Beach, CA"
MB01639,3,At-risk Members,80.94022514728039,38.30555555555556,1,19.0,Basic,"San Francisco, CA"
MB01640,3,At-risk Members,82.38984276423673,39.083333333333336,3,27.0,Standard,"Bakersfield, CA"
MB01641,3,At-risk Members,88.21864687729285,37.888888888888886,1,50.0,Premium,"Sacramento, CA"
MB01642,3,At-risk Members,71.9769429810253,38.69444444444444,2,50.0,Premium,"Bakersfield, CA"
MB01643,1,At-risk Members,85.71632176839331,68.38888888888889,3,27.0,Standard,"Sacramento, CA"
MB01644,2,High Value Members,12.002152234672439,83.19444444444444,5,15.0,Basic,"Anaheim, CA"
MB01645,3,At-risk Members,75.30575155822696,49.25,2,25.5,Standard,"Long Beach, CA"
MB01646,0,Normal / Developing Members,11.836892223757967,44.25,2,21.375,Standard,"Fresno, CA"
MB01647,1,At-risk Members,83.1738208281053,61.19444444444444,2,42.5,Premium,"Anaheim, CA"
MB01648,3,At-risk Members,85.593747740673,41.611111111111114,2,42.75,Premium,"Fresno, CA"
MB01649,1,At-risk Members,86.32090170151568,85.83333333333333,5,38.25,Premium,"San Diego, CA"
MB01650,0,Normal / Developing Members,17.984127266926503,44.25,2,15.0,Basic,"Sacramento, CA"
MB01651,0,Normal / Developing Members,15.085252684846143,46.44444444444444,3,22.5,Standard,"Long Beach, CA"
MB01652,2,High Value Members,14.722295423735726,71.86111111111111,3,59.5,Elite,"Sacramento, CA"
MB01653,0,Normal / Developing Members,15.50974447313289,43.41666666666667,2,17.0,Basic,"Long Beach, CA"
MB01654,2,High Value Members,16.892467006088523,87.66666666666667,4,21.375,Standard,"Sacramento, CA"
MB01655,3,At-risk Members,84.49141458068539,45.66666666666667,1,37.5,Premium,"San Francisco, CA"
MB01656,1,At-risk Members,82.92497504956755,62.25,4,18.0,Basic,"San Jose, CA"
MB01657,0,Normal / Developing Members,14.334877012779273,41.30555555555556,3,19.0,Basic,"Los Angeles, CA"
MB01658,0,Normal / Developing Members,12.998197521446325,60.361111111111114,2,30.0,Standard,"Oakland, CA"
MB01659,0,Normal / Developing Members,10.931597352433672,23.166666666666664,1,19.0,Basic,"Fresno, CA"
MB01660,3,At-risk Members,88.81320579311851,38.58333333333333,1,12.75,Basic,"San Francisco, CA"
MB01661,1,At-risk Members,85.39184343653997,58.25,3,31.875,Premium,"Fresno, CA"
MB01662,1,At-risk Members,82.77312507502725,65.5,2,42.5,Premium,"Bakersfield, CA"
MB01663,2,High Value Members,20.766880865051153,55.583333333333336,4,15.0,Basic,"Anaheim, CA"
MB01664,3,At-risk Members,92.7134835044812,56.30555555555556,3,70.0,Elite,"San Jose, CA"
MB01665,3,At-risk Members,82.08140254106353,43.16666666666667,1,13.5,Basic,"San Diego, CA"
MB01666,0,Normal / Developing Members,14.192918864785264,47.19444444444444,1,25.5,Standard,"Anaheim, CA"
MB01667,3,At-risk Members,81.04531441532437,44.25,2,42.5,Premium,"Anaheim, CA"
MB01668,0,Normal / Developing Members,12.932766394322348,56.75,2,63.0,Elite,"Long Beach, CA"
MB01669,3,At-risk Members,85.85589700544706,57.02777777777778,2,22.5,Standard,"Fresno, CA"
MB01670,2,High Value Members,18.85875806708779,74.61111111111111,4,27.0,Standard,"Oakland, CA"
MB01671,3,At-risk Members,82.41416272511167,60.08333333333333,2,45.0,Premium,"Fresno, CA"
MB01672,3,At-risk Members,79.06579123658466,31.77777777777778,1,45.0,Premium,"Anaheim, CA"
MB01673,1,At-risk Members,92.43478837838892,86.94444444444444,5,70.0,Elite,"Anaheim, CA"
MB01674,3,At-risk Members,86.62741193335432,37.138888888888886,3,42.5,Premium,"San Francisco, CA"
MB01675,2,High Value Members,18.17544310871323,56.05555555555556,2,50.0,Premium,"San Jose, CA"
MB01676,2,High Value Members,15.874060902588196,58.52777777777778,3,70.0,Elite,"Sacramento, CA"
MB01677,0,Normal / Developing Members,15.37993273983277,39.5,3,42.5,Premium,"Long Beach, CA"
MB01678,2,High Value Members,19.34763747712715,74.16666666666667,5,22.5,Standard,"Sacramento, CA"
MB01679,1,At-risk Members,84.67497142738272,56.16666666666667,3,50.0,Premium,"Fresno, CA"
MB01680,2,High Value Members,17.83775642243853,83.33333333333333,5,27.0,Standard,"Sacramento, CA"
MB01681,3,At-risk Members,83.86864485383005,46.22222222222222,1,28.5,Standard,"Sacramento, CA"
MB01682,1,At-risk Members,87.36720410348747,75.27777777777777,5,31.875,Premium,"Sacramento, CA"
MB01683,3,At-risk Members,84.76387611501879,35.91666666666667,2,47.5,Premium,"San Jose, CA"
MB01684,2,High Value Members,18.317397458953415,55.361111111111114,2,37.5,Premium,"Sacramento, CA"
MB01685,3,At-risk Members,82.86610665925431,38.02777777777778,1,37.5,Premium,"Sacramento, CA"
MB01686,1,At-risk Members,89.16504563507954,59.47222222222222,4,70.0,Elite,"San Diego, CA"
MB01687,0,Normal / Developing Members,13.800200703482805,57.30555555555556,2,45.0,Premium,"San Diego, CA"
MB01688,1,At-risk Members,85.79686507646197,56.16666666666667,3,50.0,Premium,"Fresno, CA"
MB01689,3,At-risk Members,88.09361107849331,24.27777777777778,1,28.5,Standard,"Long Beach, CA"
MB01690,0,Normal / Developing Members,15.023532242085988,31.194444444444443,2,19.125,Standard,"Fresno, CA"
MB01691,3,At-risk Members,80.83579872496391,44.0,1,70.0,Elite,"Anaheim, CA"
MB01692,0,Normal / Developing Members,11.577446935858154,43.16666666666667,1,12.75,Basic,"San Diego, CA"
MB01693,0,Normal / Developing Members,14.470909543608451,48.30555555555556,1,33.75,Premium,"Bakersfield, CA"
MB01694,2,High Value Members,17.28610345121475,89.86111111111111,5,28.5,Standard,"Fresno, CA"
MB01695,2,High Value Members,14.812648232174825,52.44444444444444,2,63.0,Elite,"Fresno, CA"
MB01696,0,Normal / Developing Members,14.658797783467325,38.861111111111114,1,38.25,Premium,"Bakersfield, CA"
MB01697,0,Normal / Developing Members,18.190850145247,47.30555555555556,2,30.0,Standard,"Bakersfield, CA"
MB01698,1,At-risk Members,84.0346841436493,67.36111111111111,5,33.75,Premium,"Long Beach, CA"
MB01699,3,At-risk Members,80.82756835134371,41.75,2,37.5,Premium,"Bakersfield, CA"
MB01700,3,At-risk Members,83.86255050746998,52.44444444444444,2,37.5,Premium,"Fresno, CA"
MB01701,0,Normal / Developing Members,14.298109589914446,42.27777777777778,3,30.0,Standard,"San Jose, CA"
MB01702,2,High Value Members,16.937263608714122,62.25,4,18.0,Basic,"San Jose, CA"
MB01703,3,At-risk Members,79.85214317666937,47.72222222222222,2,28.5,Standard,"Fresno, CA"
MB01704,2,High Value Members,19.87159307522044,55.333333333333336,3,30.0,Standard,"San Diego, CA"
MB01705,2,High Value Members,18.086108577605515,68.36111111111111,4,50.0,Premium,"Los Angeles, CA"
MB01706,3,At-risk Members,84.28729813415572,52.833333333333336,3,56.7,Elite,"Los Angeles, CA"
MB01707,0,Normal / Developing Members,12.772160846508193,57.30555555555556,2,45.0,Premium,"San Diego, CA"
MB01708,1,At-risk Members,88.37226298109894,86.55555555555556,4,21.375,Standard,"Los Angeles, CA"
MB01709,1,At-risk Members,84.32523089844554,69.08333333333333,3,47.5,Premium,"Los Angeles, CA"
MB01710,0,Normal / Developing Members,15.368568633265427,52.27777777777778,3,30.0,Standard,"San Diego, CA"
MB01711,0,Normal / Developing Members,13.04070824825147,31.77777777777778,1,45.0,Premium,"Fresno, CA"
MB01712,3,At-risk Members,85.81105480775754,56.166666666666664,3,33.75,Premium,"Fresno, CA"
MB01713,2,High Value Members,20.35900387454141,64.30555555555556,5,45.0,Premium,"Bakersfield, CA"
MB01714,0,Normal / Developing Members,14.639401839272617,46.05555555555556,2,15.0,Basic,"San Francisco, CA"
MB01715,3,At-risk Members,81.7331379887862,48.97222222222222,2,50.0,Premium,"Los Angeles, CA"
MB01716,2,High Value Members,12.463656390320512,62.58333333333333,2,31.875,Premium,"San Francisco, CA"
MB01717,1,At-risk Members,87.55152378199057,82.08333333333334,5,31.875,Premium,"Long Beach, CA"
MB01718,1,At-risk Members,85.71061950029481,56.16666666666667,3,50.0,Premium,"Fresno, CA"
MB01719,2,High Value Members,14.50438199022516,59.94444444444444,2,63.0,Elite,"San Jose, CA"
MB01720,2,High Value Members,13.341487492552966,65.33333333333333,3,50.0,Premium,"San Francisco, CA"
MB01721,0,Normal / Developing Members,18.819835696437423,37.75,1,50.0,Premium,"Long Beach, CA"
MB01722,0,Normal / Developing Members,12.553358854591137,44.25,2,15.0,Basic,"Sacramento, CA"
MB01723,2,High Value Members,16.781461194558524,66.86111111111111,3,30.0,Standard,"San Jose, CA"
MB01724,1,At-risk Members,88.7099215501788,89.05555555555556,4,31.875,Premium,"Long Beach, CA"
MB01725,2,High Value Members,14.02263085364914,58.0,2,37.5,Premium,"Long Beach, CA"
MB01726,3,At-risk Members,82.21382278757318,46.583333333333336,3,22.5,Standard,"Anaheim, CA"
MB01727,3,At-risk Members,79.04070824825143,31.77777777777778,1,45.0,Premium,"Fresno, CA"
MB01728,1,At-risk Members,86.03693949968485,80.41666666666666,5,38.25,Premium,"Sacramento, CA"
MB01729,1,At-risk Members,87.1134930111474,70.5,2,44.625,Elite,"San Jose, CA"
MB01730,2,High Value Members,22.20629685174604,72.77777777777777,5,45.0,Premium,"San Jose, CA"
MB01731,3,At-risk Members,83.68605316392488,33.44444444444444,1,18.0,Basic,"Long Beach, CA"
MB01732,1,At-risk Members,85.98265481402443,61.611111111111114,2,47.5,Premium,"San Francisco, CA"
MB01733,2,High Value Members,18.037796429738773,56.30555555555556,3,30.0,Standard,"Anaheim, CA"
MB01734,2,High Value Members,21.51818363735073,47.44444444444444,2,37.5,Premium,"Sacramento, CA"
MB01735,3,At-risk Members,82.48544000212215,46.05555555555556,2,25.5,Standard,"San Jose, CA"
MB01736,2,High Value Members,12.384773516207883,62.77777777777778,5,17.0,Basic,"Fresno, CA"
MB01737,0,Normal / Developing Members,12.109981056247996,50.5,2,21.375,Standard,"Anaheim, CA"
MB01738,2,High Value Members,15.017400524839895,72.0,3,15.0,Basic,"Long Beach, CA"
MB01739,0,Normal / Developing Members,17.096140102612388,51.05555555555556,2,42.5,Premium,"Sacramento, CA"
MB01740,1,At-risk Members,87.10845982165914,64.77777777777777,3,18.0,Basic,"San Francisco, CA"
MB01741,3,At-risk Members,86.6456105972394,35.22222222222222,2,27.0,Standard,"Los Angeles, CA"
MB01742,3,At-risk Members,85.5542898411974,42.27777777777778,3,18.0,Basic,"Sacramento, CA"
MB01743,0,Normal / Developing Members,15.37993273983277,39.5,3,42.5,Premium,"Long Beach, CA"
MB01744,2,High Value Members,18.584254095786914,73.66666666666667,3,50.0,Premium,"Los Angeles, CA"
MB01745,2,High Value Members,17.274292281730748,45.75,3,63.0,Elite,"Bakersfield, CA"
MB01746,0,Normal / Developing Members,6.763395547241187,59.94444444444444,2,18.0,Basic,"Bakersfield, CA"
MB01747,2,High Value Members,14.32995814148757,93.75,5,12.75,Basic,"San Francisco, CA"
MB01748,3,At-risk Members,85.16083147452058,55.94444444444444,1,22.5,Standard,"Anaheim, CA"
MB01749,0,Normal / Developing Members,20.552346126034514,32.583333333333336,2,25.5,Standard,"Bakersfield, CA"
MB01750,1,At-risk Members,80.00230470454453,62.58333333333333,2,31.875,Premium,"San Francisco, CA"
MB01751,0,Normal / Developing Members,18.303130395249916,52.55555555555556,3,30.0,Standard,"Sacramento, CA"
MB01752,0,Normal / Developing Members,18.55736829676037,42.166666666666664,2,63.0,Elite,"San Francisco, CA"
MB01753,0,Normal / Developing Members,13.05779256923866,55.52777777777778,1,30.0,Standard,"Anaheim, CA"
MB01754,1,At-risk Members,87.01717745733873,65.19444444444444,3,27.0,Standard,"Bakersfield, CA"
MB01755,3,At-risk Members,78.7518609863233,59.69444444444444,1,18.0,Basic,"Sacramento, CA"
MB01756,3,At-risk Members,87.26107523066926,62.30555555555556,2,49.875,Elite,"Long Beach, CA"
MB01757,0,Normal / Developing Members,17.726646264744865,48.80555555555556,3,47.5,Premium,"San Francisco, CA"
MB01758,0,Normal / Developing Members,16.361150062259558,41.138888888888886,4,37.5,Premium,"Bakersfield, CA"
MB01759,3,At-risk Members,77.64111059557318,55.52777777777778,1,19.0,Basic,"Fresno, CA"
MB01760,2,High Value Members,13.861056236988112,62.0,3,18.0,Basic,"Fresno, CA"
MB01761,1,At-risk Members,83.15942194982992,48.66666666666667,3,50.0,Premium,"Bakersfield, CA"
MB01762,2,High Value Members,14.085950836426225,62.58333333333333,2,31.875,Premium,"San Francisco, CA"
MB01763,2,High Value Members,13.326335979338639,93.33333333333333,5,50.0,Premium,"Los Angeles, CA"
MB01764,0,Normal / Developing Members,24.00872393809793,28.72222222222222,1,15.0,Basic,"Fresno, CA"
MB01765,2,High Value Members,12.002152234672439,83.19444444444444,5,15.0,Basic,"Anaheim, CA"
MB01766,1,At-risk Members,88.7099215501788,89.05555555555556,4,31.875,Premium,"Long Beach, CA"
MB01767,0,Normal / Developing Members,13.84070824825147,31.77777777777778,1,45.0,Premium,"Fresno, CA"
MB01768,0,Normal / Developing Members,11.416464813727782,53.861111111111114,1,27.0,Standard,"San Diego, CA"
MB01769,2,High Value Members,16.91593156497475,64.91666666666666,3,47.5,Premium,"Sacramento, CA"
MB01770,2,High Value Members,15.312928433120307,62.30555555555556,2,49.875,Elite,"Long Beach, CA"
MB01771,3,At-risk Members,85.27491331068246,52.19444444444444,1,42.5,Premium,"Los Angeles, CA"
MB01772,1,At-risk Members,87.50143387849623,66.72222222222223,3,22.5,Standard,"Bakersfield, CA"
MB01773,1,At-risk Members,81.59235213091196,78.66666666666667,3,49.875,Elite,"Oakland, CA"
MB01774,1,At-risk Members,83.08846566887823,50.75,3,27.0,Standard,"San Jose, CA"
MB01775,0,Normal / Developing Members,10.700689452880164,53.0,2,15.0,Basic,"San Diego, CA"
