member_id,churn,churn_label,churn_risk_score,risk_level_ml,recommended_retention_action,membership_type,subscription_model,discount_type,visit_per_week,duration_in_gym_minutes,membership_tenure_days,days_since_last_visit,engagement_score,home_gym_location
MB01272,1,Churn,82.41345973379327,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Promo,2,106,861,47,47.72222222222222,"Fresno, CA"
MB01140,1,Churn,82.40876344130909,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),No Discount,2,118,909,50,49.388888888888886,"Oakland, CA"
MB01363,1,Churn,82.40331915451927,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Elite,Early Bird (Annual),No Discount,5,115,703,38,75.97222222222223,"San Diego, CA"
MB01079,1,Churn,82.39747206153322,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Monthly,Student,5,56,1042,57,62.77777777777778,"Fresno, CA"
MB01077,1,Churn,82.39677643799003,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Elite,Monthly,No Discount,5,107,754,41,74.86111111111111,"Bakersfield, CA"
MB01640,1,Churn,82.38984276423673,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Loyalty,3,87,606,33,39.083333333333336,"Bakersfield, CA"
MB00928,1,Churn,82.38984276423673,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Loyalty,3,87,705,39,39.083333333333336,"Bakersfield, CA"
MB00321,1,Churn,82.34794358181595,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Quarterly,Student,4,73,615,33,71.13888888888889,"Anaheim, CA"
MB01892,1,Churn,82.33309699661497,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Early Bird (Annual),Promo,2,114,883,49,43.83333333333333,"Sacramento, CA"
MB01001,1,Churn,82.32920386637058,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,No Discount,1,88,608,33,36.22222222222222,"San Francisco, CA"
MB00697,1,Churn,82.32920386637058,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,No Discount,1,88,650,35,36.22222222222222,"San Francisco, CA"
MB00151,1,Churn,82.32677639779139,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Monthly,No Discount,3,135,998,55,50.75,"San Diego, CA"
MB00903,1,Churn,82.29382825500372,Critical Risk,Early-warning call/SMS; Win-back voucher,Basic,Early Bird (Annual),Student,2,175,651,35,67.30555555555556,"San Francisco, CA"
MB00432,1,Churn,82.28411909737258,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Elite,Monthly,No Discount,5,35,842,46,64.86111111111111,"Los Angeles, CA"
MB00686,1,Churn,82.25998849788333,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Student,5,78,639,35,65.83333333333334,"Sacramento, CA"
MB01342,1,Churn,82.2294539310045,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Quarterly,No Discount,3,135,955,53,50.75,"San Diego, CA"
MB00853,1,Churn,82.22590230253621,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Early Bird (Annual),No Discount,1,85,987,54,25.805555555555557,"Long Beach, CA"
MB01437,1,Churn,82.21603376709886,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Early Bird (Annual),Promo,2,114,781,43,48.83333333333333,"San Jose, CA"
MB01726,1,Churn,82.21382278757318,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),No Discount,3,105,573,31,46.583333333333336,"Anaheim, CA"
MB01916,1,Churn,82.17395871292396,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Elite,Monthly,No Discount,2,69,974,54,42.583333333333336,"San Diego, CA"
MB00034,1,Churn,82.16029723578745,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Standard,Early Bird (Annual),No Discount,1,132,1041,57,57.33333333333333,"Anaheim, CA"
MB00044,1,Churn,82.14938770121492,Critical Risk,Early-warning call/SMS; Win-back voucher,Standard,Monthly,No Discount,5,129,999,55,87.91666666666667,"San Francisco, CA"
MB00560,1,Churn,82.14436404377473,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Promo,2,115,691,38,48.97222222222222,"Bakersfield, CA"
MB00475,1,Churn,82.13096337623323,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,Loyalty,1,53,593,32,26.36111111111111,"Los Angeles, CA"
MB01506,1,Churn,82.10091555694937,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Quarterly,No Discount,2,115,648,35,48.97222222222222,"Long Beach, CA"
MB01516,1,Churn,82.09486647686552,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Early Bird (Annual),Promo,2,114,720,39,43.83333333333333,"Sacramento, CA"
MB00258,1,Churn,82.08748088708269,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,No Discount,3,96,772,42,55.333333333333336,"San Diego, CA"
MB01665,1,Churn,82.08140254106353,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Basic,Early Bird (Annual),Loyalty,1,138,937,52,43.16666666666667,"San Diego, CA"
MB00596,1,Churn,82.08097346855916,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Early Bird (Annual),Promo,3,78,741,41,57.833333333333336,"Long Beach, CA"
MB00847,1,Churn,82.07612370609118,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,3,139,1092,60,46.30555555555556,"Oakland, CA"
MB01578,1,Churn,82.0740796290596,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Promo,4,47,677,37,57.52777777777778,"Anaheim, CA"
MB00828,1,Churn,82.02756835134372,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,2,63,816,45,41.75,"Bakersfield, CA"
MB00302,1,Churn,82.02581184593272,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Monthly,No Discount,3,40,596,32,52.55555555555556,"Sacramento, CA"
MB01512,1,Churn,82.0198226258573,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Student,2,43,1048,58,38.97222222222222,"Oakland, CA"
MB01285,1,Churn,82.0152268793638,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Promo,2,106,582,32,47.72222222222222,"Fresno, CA"
MB00374,1,Churn,81.99822281498497,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Monthly,Loyalty,1,104,758,41,43.44444444444444,"San Diego, CA"
MB01776,1,Churn,81.99006048438834,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Monthly,No Discount,2,150,763,42,53.833333333333336,"Fresno, CA"
MB00147,1,Churn,81.9708801277433,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Promo,2,63,680,37,31.75,"Long Beach, CA"
MB00858,1,Churn,81.9708801277433,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Promo,2,63,632,34,31.75,"Long Beach, CA"
MB01048,1,Churn,81.96888590980343,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,3,90,957,53,49.5,"Bakersfield, CA"
MB00651,1,Churn,81.93174086323441,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,No Discount,3,135,603,33,75.75,"San Jose, CA"
MB01317,1,Churn,81.91784309282998,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Monthly,Loyalty,1,142,810,44,43.72222222222222,"Sacramento, CA"
MB01281,1,Churn,81.87027370591458,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Promo,2,138,779,43,67.16666666666667,"Fresno, CA"
MB00356,1,Churn,81.85563855489738,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Quarterly,No Discount,2,108,715,39,48.0,"Long Beach, CA"
MB01083,1,Churn,81.8487771863295,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),Promo,2,105,967,53,32.583333333333336,"San Jose, CA"
MB00869,1,Churn,81.8487771863295,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),Promo,2,105,1038,57,32.583333333333336,"San Jose, CA"
MB01933,1,Churn,81.81800977881186,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,3,147,751,41,62.41666666666667,"Anaheim, CA"
MB00555,1,Churn,81.81800977881186,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,3,147,964,53,62.41666666666667,"Anaheim, CA"
MB00452,1,Churn,81.81601100239335,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Premium,Early Bird (Annual),Loyalty,1,103,625,34,48.30555555555556,"Bakersfield, CA"
MB00075,1,Churn,81.7868278433254,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Premium,Monthly,No Discount,1,77,783,43,34.69444444444444,"San Jose, CA"
MB00518,1,Churn,81.78362827650072,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Monthly,Promo,1,162,894,49,31.5,"San Diego, CA"
MB00577,1,Churn,81.78103648365834,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,Promo,3,179,1017,56,51.861111111111114,"San Diego, CA"
MB01553,1,Churn,81.7776733661298,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Monthly,Promo,1,157,972,54,30.805555555555557,"Long Beach, CA"
MB00796,1,Churn,81.77611040148322,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Elite,Early Bird (Annual),Promo,2,85,1023,56,44.80555555555556,"Bakersfield, CA"
MB01993,1,Churn,81.7331379887862,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,No Discount,2,115,831,46,48.97222222222222,"Los Angeles, CA"
MB00384,1,Churn,81.7331379887862,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,No Discount,2,115,965,53,48.97222222222222,"Los Angeles, CA"
MB01715,1,Churn,81.7331379887862,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,No Discount,2,115,1090,60,48.97222222222222,"Los Angeles, CA"
MB01183,1,Churn,81.7331379887862,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,No Discount,2,115,1023,56,48.97222222222222,"Los Angeles, CA"
MB00386,1,Churn,81.72413483510924,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,Promo,1,160,886,49,46.22222222222222,"Sacramento, CA"
MB00544,1,Churn,81.70409200272444,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Monthly,Promo,5,179,746,41,89.86111111111111,"Fresno, CA"
MB01051,1,Churn,81.64923409434984,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Basic,Monthly,Loyalty,2,171,594,32,56.75,"Anaheim, CA"
MB01577,1,Churn,81.64923409434984,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Basic,Monthly,Loyalty,2,171,714,39,56.75,"Anaheim, CA"
MB01954,1,Churn,81.63523974047678,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Quarterly,Loyalty,1,115,1024,56,29.97222222222222,"Fresno, CA"
MB00533,1,Churn,81.6302536588186,Critical Risk,Early-warning call/SMS; Win-back voucher,Elite,Monthly,No Discount,4,39,1092,60,71.41666666666666,"San Diego, CA"
MB00389,1,Churn,81.62247572887273,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Loyalty,4,59,830,46,54.19444444444444,"Fresno, CA"
MB00481,1,Churn,81.61879553353558,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Quarterly,Loyalty,3,144,701,38,47.0,"San Francisco, CA"
MB00619,1,Churn,81.60748972765903,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Student,3,123,827,45,69.08333333333333,"San Jose, CA"
MB01414,1,Churn,81.60074804148007,Critical Risk,Early-warning call/SMS; Win-back voucher,Standard,Monthly,Student,3,66,596,32,61.166666666666664,"Anaheim, CA"
MB01353,1,Churn,81.6002055580429,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Elite,Monthly,Loyalty,4,66,803,44,55.166666666666664,"Fresno, CA"
MB01301,1,Churn,81.59671580672165,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Basic,Monthly,No Discount,1,79,1028,57,34.97222222222222,"Fresno, CA"
MB01773,1,Churn,81.59235213091196,Critical Risk,Early-warning call/SMS; Win-back voucher,Elite,Early Bird (Annual),Promo,3,156,1048,58,78.66666666666667,"Oakland, CA"
MB01248,1,Churn,81.55196939610052,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Early Bird (Annual),Loyalty,2,59,1011,56,56.19444444444444,"San Diego, CA"
MB00278,1,Churn,81.54853798192572,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Promo,5,165,723,39,72.91666666666666,"Fresno, CA"
MB01031,1,Churn,81.5267763977914,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Monthly,No Discount,3,135,666,36,50.75,"San Diego, CA"
MB01810,1,Churn,81.49575890271282,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Quarterly,Loyalty,3,166,734,40,80.05555555555556,"Los Angeles, CA"
MB01991,1,Churn,81.49339334785654,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Early Bird (Annual),Loyalty,3,85,680,37,48.80555555555556,"Anaheim, CA"
MB00160,1,Churn,81.46142210534488,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Monthly,No Discount,2,66,806,44,42.166666666666664,"San Francisco, CA"
MB00519,1,Churn,81.42467184647198,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),No Discount,2,91,1082,60,30.63888888888889,"Long Beach, CA"
MB00648,1,Churn,81.41832569660333,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Elite,Early Bird (Annual),Promo,2,55,871,48,45.638888888888886,"San Francisco, CA"
MB00825,1,Churn,81.38625471441449,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,No Discount,1,84,1010,56,20.666666666666664,"Oakland, CA"
MB01876,1,Churn,81.37131270986167,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Standard,Monthly,No Discount,1,168,659,36,47.33333333333333,"San Francisco, CA"
MB00868,1,Churn,81.35261000888676,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Quarterly,No Discount,2,70,948,52,32.72222222222222,"Anaheim, CA"
MB00647,1,Churn,81.30217346644444,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Promo,3,109,754,41,67.13888888888889,"Sacramento, CA"
MB00545,1,Churn,81.30217029171159,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,No Discount,2,139,689,38,47.30555555555556,"Bakersfield, CA"
MB00070,1,Churn,81.24070472488016,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,4,108,1082,60,56.0,"Oakland, CA"
MB00956,1,Churn,81.23777587671962,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Standard,Monthly,No Discount,1,90,583,32,51.5,"San Francisco, CA"
MB01789,1,Churn,81.23412544322474,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Student,3,117,583,32,68.25,"San Diego, CA"
MB00658,1,Churn,81.22832810197562,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,No Discount,3,132,718,39,45.33333333333333,"Anaheim, CA"
MB00505,1,Churn,81.21272375976041,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Student,3,68,760,42,61.44444444444444,"San Francisco, CA"
MB00051,1,Churn,81.2072294264921,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Early Bird (Annual),Student,5,85,1063,59,71.80555555555556,"Fresno, CA"
MB01590,1,Churn,81.19170642551802,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,3,50,768,42,53.94444444444444,"San Diego, CA"
MB01165,1,Churn,81.19170642551802,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,3,50,902,50,53.94444444444444,"San Diego, CA"
MB01874,1,Churn,81.19170642551802,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,3,50,811,44,53.94444444444444,"San Diego, CA"
MB00170,1,Churn,81.17672967577867,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Monthly,Promo,3,141,660,36,46.58333333333333,"Los Angeles, CA"
MB01375,1,Churn,81.1681834095489,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Student,3,107,958,53,46.861111111111114,"Anaheim, CA"
MB00523,1,Churn,81.10120973283695,Critical Risk,Early-warning call/SMS; Win-back voucher,Elite,Monthly,Student,5,145,1063,59,95.13888888888889,"San Francisco, CA"
MB00194,1,Churn,81.08468618722269,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Basic,Early Bird (Annual),No Discount,1,106,705,38,43.72222222222222,"Fresno, CA"
MB01115,1,Churn,81.08395619680618,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,3,85,648,35,38.80555555555556,"Long Beach, CA"
MB00537,1,Churn,81.07147104220834,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Quarterly,No Discount,3,135,935,51,50.75,"San Diego, CA"
MB01098,1,Churn,81.06213070266377,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Elite,Early Bird (Annual),Loyalty,2,75,861,47,38.41666666666667,"San Jose, CA"
MB00680,1,Churn,81.0577340653834,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Quarterly,No Discount,3,151,901,50,47.97222222222222,"Bakersfield, CA"
MB01059,1,Churn,81.04579852174453,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Promo,2,33,699,38,47.58333333333333,"San Jose, CA"
MB01667,1,Churn,81.04531441532437,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,Student,2,117,1022,56,44.25,"Anaheim, CA"
MB01122,1,Churn,80.94399949852263,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,3,85,949,52,38.80555555555556,"Long Beach, CA"
MB01639,1,Churn,80.94022514728039,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Basic,Monthly,Promo,1,103,1018,56,38.30555555555556,"San Francisco, CA"
MB00222,1,Churn,80.91335647315115,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Basic,Monthly,No Discount,2,168,636,35,56.33333333333333,"San Diego, CA"
MB01863,1,Churn,80.90684308715103,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Elite,Monthly,Loyalty,3,143,611,33,66.86111111111111,"Long Beach, CA"
MB01007,1,Churn,80.89273930738379,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Elite,Monthly,No Discount,3,119,935,51,58.52777777777778,"Sacramento, CA"
MB00792,1,Churn,80.88480092175895,Critical Risk,Early-warning call/SMS; Win-back voucher,Basic,Monthly,Student,4,130,569,31,84.05555555555556,"Los Angeles, CA"
MB01041,1,Churn,80.87939639032086,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Loyalty,3,72,873,48,37.0,"Oakland, CA"
MB00484,1,Churn,80.85294524702942,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),Loyalty,2,41,699,38,28.694444444444443,"Long Beach, CA"
MB01060,1,Churn,80.85294524702942,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),Loyalty,2,41,961,53,28.694444444444443,"Long Beach, CA"
MB01691,1,Churn,80.83579872496391,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Elite,Monthly,No Discount,1,108,566,31,44.0,"Anaheim, CA"
MB01699,1,Churn,80.82756835134371,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),No Discount,2,63,616,33,41.75,"Bakersfield, CA"
MB00685,1,Churn,80.81540139020052,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),Loyalty,3,141,623,34,51.58333333333333,"Long Beach, CA"
MB01333,1,Churn,80.7887318610512,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Basic,Early Bird (Annual),No Discount,5,167,1092,60,83.19444444444444,"Anaheim, CA"
MB00508,1,Churn,80.78847303798483,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),No Discount,2,79,907,50,28.97222222222222,"Fresno, CA"
MB01853,1,Churn,80.78685406782421,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,No Discount,3,74,932,51,52.27777777777778,"San Diego, CA"
MB01611,1,Churn,80.75559991422278,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),Promo,2,81,724,40,44.25,"Oakland, CA"
MB00611,1,Churn,80.74132959191022,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,No Discount,2,128,882,48,45.77777777777778,"Fresno, CA"
MB01206,1,Churn,80.681344538101,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Standard,Monthly,Loyalty,3,53,758,41,49.361111111111114,"Fresno, CA"
MB00272,1,Churn,80.67153478358814,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),Promo,4,38,893,49,46.27777777777778,"San Diego, CA"
MB00820,1,Churn,80.62756080853987,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Early Bird (Annual),No Discount,2,32,886,49,32.44444444444444,"Oakland, CA"
MB01249,1,Churn,80.61706421505185,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),Promo,3,118,687,37,58.388888888888886,"San Diego, CA"
MB00071,1,Churn,80.61706421505185,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Early Bird (Annual),Promo,3,118,853,47,58.388888888888886,"San Diego, CA"
MB01496,1,Churn,80.60109774868575,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Monthly,Promo,1,58,690,38,17.055555555555557,"Fresno, CA"
MB01605,1,Churn,80.59243861462271,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Quarterly,Promo,2,75,583,32,38.41666666666667,"Oakland, CA"
MB00971,1,Churn,80.57336265196757,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Promo,3,172,1028,57,50.888888888888886,"Fresno, CA"
MB00550,1,Churn,80.57336265196757,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Promo,3,172,853,47,50.888888888888886,"Fresno, CA"
MB00396,1,Churn,80.52496288436525,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Quarterly,No Discount,2,108,1022,56,48.0,"Long Beach, CA"
MB00314,1,Churn,80.49671154888006,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Invite to free group lesson,Premium,Monthly,Promo,1,156,1056,58,30.666666666666668,"San Jose, CA"
MB01307,1,Churn,80.47429228173075,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Elite,Quarterly,No Discount,3,135,884,49,45.75,"Bakersfield, CA"
MB01784,1,Churn,80.43349440621957,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Basic,Monthly,Student,1,42,733,40,29.833333333333332,"Anaheim, CA"
MB00767,1,Churn,80.43349440621957,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Offer trial PT session,Basic,Monthly,Student,1,42,964,53,29.833333333333332,"Anaheim, CA"
MB00932,1,Churn,80.43103221431541,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Basic,Monthly,Promo,3,147,1079,60,47.41666666666667,"Fresno, CA"
MB01377,1,Churn,80.39354019197616,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Offer trial PT session,Standard,Monthly,Student,2,163,579,31,45.638888888888886,"Los Angeles, CA"
MB00404,1,Churn,80.38459452160666,Critical Risk,Early-warning call/SMS; Win-back voucher,Standard,Monthly,No Discount,2,110,911,50,58.27777777777778,"San Diego, CA"
MB01343,1,Churn,80.30570562481692,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Monthly,Loyalty,4,77,805,44,71.69444444444444,"San Diego, CA"
MB01830,1,Churn,80.29609071303652,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,3,72,1074,59,52.0,"San Jose, CA"
MB00966,1,Churn,80.28525268484616,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Standard,Early Bird (Annual),No Discount,3,32,796,44,46.44444444444444,"Long Beach, CA"
MB01848,1,Churn,80.27447635402677,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Premium,Monthly,No Discount,5,100,975,54,73.88888888888889,"San Francisco, CA"
MB00765,1,Churn,80.26811310150241,Critical Risk,Early-warning call/SMS; Offer trial PT session; Win-back voucher,Premium,Monthly,Promo,3,97,637,35,55.47222222222222,"Long Beach, CA"
MB01466,1,Churn,80.24996430892928,Critical Risk,Early-warning call/SMS; Invite to free group lesson; Win-back voucher,Basic,Monthly,Promo,4,150,1071,59,66.83333333333334,"Bakersfield, CA"
MB01925,1,Churn,80.23264944612598,Critical Risk,Early-warning call/SMS; Win-back voucher,Premium,Early Bird (Annual),Loyalty,3,77,657,36,62.69444444444444,"San Francisco, CA"
MB00463,1,Churn,80.21609741580164,Critical Risk,Early-warning call/SMS; Personalized visit reminder; Win-back voucher,Basic,Monthly,Promo,1,155,825,45,55.52777777777778,"Fresno, CA"
