member_id,churn,churn_label,churn_risk_score,risk_level_ml,recommended_retention_action,membership_type,subscription_model,discount_type,visit_per_week,duration_in_gym_minutes,membership_tenure_days,days_since_last_visit,engagement_score,home_gym_location
MB00746,0,Retained,14.912758258487477,Low Risk,Personalized visit reminder; Invite to free group lesson,Standard,Monthly,Student,1,177,439,24,48.58333333333333,"Long Beach, CA"
MB00455,0,Retained,14.912060887118162,Low Risk,Maintain standard membership care,Standard,Early Bird (Annual),Student,5,54,149,7,82.5,"Sacramento, CA"
MB00017,0,Retained,14.90183125790803,Low Risk,Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,5,105,355,19,64.58333333333334,"San Jose, CA"
MB01596,0,Retained,14.90183125790803,Low Risk,Invite to free group lesson; Offer trial PT session,Standard,Monthly,No Discount,5,105,322,17,64.58333333333334,"San Jose, CA"
MB00401,0,Retained,14.880076344578702,Low Risk,Invite to free group lesson; Offer trial PT session; Loyalty points boost,Standard,Monthly,Student,2,112,140,7,33.55555555555556,"Sacramento, CA"
MB00691,0,Retained,14.87996733330626,Low Risk,Offer trial PT session,Premium,Monthly,No Discount,2,93,484,26,45.91666666666667,"Bakersfield, CA"
MB01855,0,Retained,14.879736307518627,Low Risk,Invite to free group lesson,Premium,Monthly,Student,3,169,299,16,60.47222222222222,"Anaheim, CA"
MB01368,0,Retained,14.87351977599634,Low Risk,Maintain standard membership care,Standard,Early Bird (Annual),No Discount,2,101,222,11,57.02777777777778,"Fresno, CA"
MB01310,0,Retained,14.860230028157872,Low Risk,Invite to free group lesson; Offer trial PT session; Loyalty points boost,Standard,Quarterly,Loyalty,3,60,116,5,35.33333333333333,"Anaheim, CA"
MB00896,0,Retained,14.847164308411696,Low Risk,Invite to free group lesson; Offer trial PT session,Premium,Monthly,No Discount,4,125,343,18,53.361111111111114,"Anaheim, CA"
MB01624,0,Retained,14.84135812060715,Low Risk,Maintain standard membership care,Basic,Early Bird (Annual),Student,2,175,217,11,67.30555555555556,"San Francisco, CA"
MB01695,0,Retained,14.812648232174825,Low Risk,Invite to free group lesson,Elite,Monthly,Loyalty,2,140,103,5,52.44444444444444,"Fresno, CA"
MB00461,0,Retained,14.812038621852022,Low Risk,Invite to free group lesson,Premium,Monthly,Student,3,84,156,8,48.666666666666664,"Fresno, CA"
MB01798,0,Retained,14.803319154519262,Low Risk,Offer trial PT session,Elite,Early Bird (Annual),No Discount,5,115,106,5,75.97222222222223,"San Diego, CA"
MB01907,0,Retained,14.786703641111343,Low Risk,Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),Promo,3,71,422,23,41.861111111111114,"San Diego, CA"
MB00641,0,Retained,14.782711829351019,Low Risk,Offer trial PT session,Premium,Early Bird (Annual),Loyalty,3,66,374,20,56.166666666666664,"Fresno, CA"
MB00096,0,Retained,14.776781641732292,Low Risk,Offer trial PT session,Elite,Quarterly,Student,2,83,556,30,44.52777777777778,"Sacramento, CA"
MB00354,0,Retained,14.754534493515964,Low Risk,Invite to free group lesson,Elite,Early Bird (Annual),No Discount,3,115,204,10,57.97222222222222,"Long Beach, CA"
MB01850,0,Retained,14.751789260724166,Low Risk,Invite to free group lesson; Offer trial PT session; Loyalty points boost,Premium,Early Bird (Annual),Loyalty,3,35,335,18,36.861111111111114,"Oakland, CA"
MB01565,0,Retained,14.749436067256042,Low Risk,Maintain standard membership care,Premium,Quarterly,No Discount,3,95,482,26,70.19444444444444,"Sacramento, CA"
MB01652,0,Retained,14.722295423735726,Low Risk,Maintain standard membership care,Elite,Monthly,Student,3,107,311,16,71.86111111111111,"Sacramento, CA"
MB00030,0,Retained,14.702938501082267,Low Risk,Invite to free group lesson,Premium,Early Bird (Annual),No Discount,2,166,80,3,56.05555555555556,"Bakersfield, CA"
MB00977,0,Retained,14.687022129102292,Low Risk,Invite to free group lesson,Standard,Early Bird (Annual),Promo,2,114,85,4,43.83333333333333,"Sacramento, CA"
MB00124,0,Retained,14.685952298202468,Low Risk,Invite to free group lesson,Premium,Monthly,Promo,2,108,148,7,43.0,"San Francisco, CA"
MB01965,0,Retained,14.685952298202468,Low Risk,Invite to free group lesson,Premium,Monthly,Promo,2,108,227,12,43.0,"San Francisco, CA"
MB00969,0,Retained,14.67311222829553,Low Risk,Offer trial PT session,Basic,Quarterly,No Discount,4,97,537,29,69.47222222222223,"Fresno, CA"
MB01373,0,Retained,14.671219277884012,Low Risk,Invite to free group lesson,Standard,Early Bird (Annual),No Discount,3,103,555,30,51.30555555555556,"Sacramento, CA"
MB01696,0,Retained,14.658797783467325,Low Risk,Personalized visit reminder; Offer trial PT session; Loyalty points boost,Premium,Quarterly,Student,1,71,58,2,38.861111111111114,"Bakersfield, CA"
MB00084,0,Retained,14.658797783467325,Low Risk,Personalized visit reminder; Offer trial PT session; Loyalty points boost,Premium,Quarterly,Student,1,71,98,4,38.861111111111114,"Bakersfield, CA"
MB00570,0,Retained,14.640300018835347,Low Risk,Maintain standard membership care,Basic,Monthly,Student,4,130,401,21,84.05555555555556,"Los Angeles, CA"
MB01714,0,Retained,14.639401839272617,Low Risk,Invite to free group lesson; Offer trial PT session,Basic,Early Bird (Annual),No Discount,2,166,92,4,46.05555555555556,"San Francisco, CA"
MB01922,0,Retained,14.632369660034866,Low Risk,Maintain standard membership care,Standard,Early Bird (Annual),No Discount,2,101,409,22,57.02777777777778,"Fresno, CA"
MB01438,0,Retained,14.632369660034866,Low Risk,Maintain standard membership care,Standard,Early Bird (Annual),No Discount,2,101,245,13,57.02777777777778,"Fresno, CA"
MB00430,0,Retained,14.623886218375844,Low Risk,Invite to free group lesson; Offer trial PT session,Standard,Quarterly,Student,3,150,155,8,52.833333333333336,"Fresno, CA"
MB00567,0,Retained,14.616097415801624,Low Risk,Personalized visit reminder,Basic,Monthly,Promo,1,155,448,24,55.52777777777778,"Fresno, CA"
MB01190,0,Retained,14.60834106006934,Low Risk,Invite to free group lesson,Premium,Quarterly,Loyalty,2,104,102,5,42.44444444444444,"Sacramento, CA"
MB00405,0,Retained,14.600853388188003,Low Risk,Offer trial PT session,Premium,Monthly,Promo,3,165,371,20,64.91666666666666,"Sacramento, CA"
MB01893,0,Retained,14.600853388188003,Low Risk,Offer trial PT session,Premium,Monthly,Promo,3,165,248,13,64.91666666666666,"Sacramento, CA"
MB01336,0,Retained,14.597673710357265,Low Risk,Offer trial PT session,Premium,Early Bird (Annual),No Discount,2,144,243,12,58.0,"Long Beach, CA"
MB01587,0,Retained,14.591749889715103,Low Risk,Invite to free group lesson,Basic,Monthly,Promo,4,150,461,25,66.83333333333334,"Bakersfield, CA"
MB00871,0,Retained,14.588507885388996,Low Risk,Invite to free group lesson; Loyalty points boost,Premium,Early Bird (Annual),Loyalty,2,45,319,17,34.25,"Long Beach, CA"
MB00444,0,Retained,14.585984138826044,Low Risk,Invite to free group lesson,Basic,Monthly,Promo,3,60,425,23,45.33333333333333,"San Jose, CA"
MB01390,0,Retained,14.584945917416528,Low Risk,Invite to free group lesson,Premium,Monthly,Loyalty,2,99,282,15,41.75,"Bakersfield, CA"
MB00622,0,Retained,14.569680003195462,Low Risk,Invite to free group lesson; Offer trial PT session; Loyalty points boost,Premium,Monthly,Loyalty,3,67,425,23,36.30555555555556,"Oakland, CA"
MB01094,0,Retained,14.569680003195462,Low Risk,Invite to free group lesson; Offer trial PT session; Loyalty points boost,Premium,Monthly,Loyalty,3,67,276,14,36.30555555555556,"Oakland, CA"
MB00974,0,Retained,14.536138980982239,Low Risk,Personalized visit reminder; Invite to free group lesson; Offer trial PT session,Basic,Monthly,No Discount,1,47,64,2,15.527777777777779,"Sacramento, CA"
MB00726,0,Retained,14.536138980982239,Low Risk,Personalized visit reminder; Invite to free group lesson; Offer trial PT session,Basic,Monthly,No Discount,1,47,179,9,15.527777777777779,"Sacramento, CA"
MB01076,0,Retained,14.506843087151017,Low Risk,Offer trial PT session,Elite,Monthly,Loyalty,3,143,440,24,66.86111111111111,"Long Beach, CA"
MB01719,0,Retained,14.50438199022516,Low Risk,Offer trial PT session,Elite,Quarterly,No Discount,2,158,285,15,59.94444444444444,"San Jose, CA"
MB00020,0,Retained,14.494866476865532,Low Risk,Invite to free group lesson,Standard,Early Bird (Annual),Promo,2,114,341,18,43.83333333333333,"Sacramento, CA"
MB01347,0,Retained,14.486886259797435,Low Risk,Invite to free group lesson,Premium,Early Bird (Annual),Student,3,95,426,23,55.19444444444444,"San Francisco, CA"
MB00375,0,Retained,14.48058207330247,Low Risk,Offer trial PT session,Premium,Monthly,Loyalty,2,82,106,5,49.388888888888886,"Anaheim, CA"
MB01966,0,Retained,14.48058207330247,Low Risk,Offer trial PT session,Premium,Monthly,Loyalty,2,82,416,22,49.388888888888886,"Anaheim, CA"
MB01693,0,Retained,14.470909543608451,Low Risk,Personalized visit reminder,Premium,Early Bird (Annual),Loyalty,1,103,186,9,48.30555555555556,"Bakersfield, CA"
MB00167,0,Retained,14.457828428279882,Low Risk,Maintain standard membership care,Premium,Early Bird (Annual),No Discount,3,65,372,20,61.02777777777778,"Oakland, CA"
MB01252,0,Retained,14.444928112360847,Low Risk,Offer trial PT session,Basic,Monthly,No Discount,2,161,155,8,55.361111111111114,"Anaheim, CA"
MB01484,0,Retained,14.436181237750487,Low Risk,Personalized visit reminder; Offer trial PT session; Loyalty points boost,Standard,Monthly,Loyalty,1,95,376,20,37.19444444444444,"Oakland, CA"
MB01046,0,Retained,14.399856483947776,Low Risk,Invite to free group lesson,Basic,Monthly,No Discount,2,66,279,14,42.166666666666664,"San Francisco, CA"
MB01613,0,Retained,14.367094552482666,Low Risk,Maintain standard membership care,Basic,Monthly,Loyalty,2,171,376,20,66.75,"Bakersfield, CA"
MB01604,0,Retained,14.344935141489426,Low Risk,Personalized visit reminder; Invite to free group lesson; Loyalty points boost,Standard,Early Bird (Annual),Loyalty,1,51,104,5,31.083333333333332,"Fresno, CA"
MB00962,0,Retained,14.341504465768931,Low Risk,Maintain standard membership care,Basic,Monthly,No Discount,2,37,292,15,53.138888888888886,"San Francisco, CA"
MB01290,0,Retained,14.337561994428953,Low Risk,Maintain standard membership care,Premium,Monthly,Promo,5,143,453,24,89.86111111111111,"Long Beach, CA"
MB01657,0,Retained,14.334877012779273,Low Risk,Invite to free group lesson,Basic,Monthly,Promo,3,31,356,19,41.30555555555556,"Los Angeles, CA"
MB00516,0,Retained,14.333295789588707,Low Risk,Offer trial PT session,Basic,Early Bird (Annual),Student,3,167,59,2,65.19444444444444,"San Diego, CA"
MB01747,0,Retained,14.32995814148757,Low Risk,Maintain standard membership care,Basic,Early Bird (Annual),Student,5,135,307,16,93.75,"San Francisco, CA"
MB01258,0,Retained,14.320856390804598,Low Risk,Maintain standard membership care,Premium,Early Bird (Annual),Student,2,79,99,4,58.97222222222222,"Bakersfield, CA"
MB01701,0,Retained,14.298109589914446,Low Risk,Invite to free group lesson,Standard,Monthly,No Discount,3,38,491,26,42.27777777777778,"San Jose, CA"
MB00112,0,Retained,14.297202606535365,Low Risk,Maintain standard membership care,Premium,Quarterly,Student,5,39,202,10,80.41666666666666,"Sacramento, CA"
MB00665,0,Retained,14.295972520026734,Low Risk,Maintain standard membership care,Standard,Monthly,Student,2,167,193,10,71.19444444444444,"San Francisco, CA"
MB00371,0,Retained,14.255664868697743,Low Risk,Offer trial PT session,Basic,Early Bird (Annual),Promo,2,177,138,7,62.58333333333333,"Long Beach, CA"
MB00598,0,Retained,14.22639413169603,Low Risk,Maintain standard membership care,Premium,Early Bird (Annual),No Discount,3,65,235,12,61.02777777777778,"Oakland, CA"
MB00373,0,Retained,14.216087041910571,Low Risk,Invite to free group lesson,Basic,Monthly,No Discount,4,170,131,6,69.61111111111111,"Los Angeles, CA"
MB01666,0,Retained,14.192918864785264,Low Risk,Personalized visit reminder,Standard,Monthly,Student,1,95,253,13,47.19444444444444,"Anaheim, CA"
MB00318,0,Retained,14.184427344030864,Low Risk,Offer trial PT session,Premium,Monthly,Promo,2,92,215,11,45.77777777777778,"Oakland, CA"
MB00515,0,Retained,14.184427344030864,Low Risk,Offer trial PT session,Premium,Monthly,Promo,2,92,79,3,45.77777777777778,"Oakland, CA"
MB01215,0,Retained,14.184403825950698,Low Risk,Maintain standard membership care,Basic,Monthly,Student,2,120,266,14,64.66666666666666,"Anaheim, CA"
MB00790,0,Retained,14.179150688027956,Low Risk,Personalized visit reminder,Standard,Monthly,No Discount,1,90,194,10,51.5,"San Francisco, CA"
MB01192,0,Retained,14.172133163234356,Low Risk,Maintain standard membership care,Elite,Monthly,Loyalty,5,103,399,21,89.30555555555556,"Oakland, CA"
MB00027,0,Retained,14.167067305512191,Low Risk,Personalized visit reminder,Standard,Monthly,No Discount,1,155,243,12,55.52777777777778,"Anaheim, CA"
MB01025,0,Retained,14.145260155473554,Low Risk,Personalized visit reminder; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),Promo,1,85,536,29,20.805555555555557,"Bakersfield, CA"
MB00061,0,Retained,14.126741074749049,Low Risk,Personalized visit reminder,Basic,Monthly,Promo,1,155,444,24,55.52777777777778,"Fresno, CA"
MB01391,0,Retained,14.117288834672703,Low Risk,Personalized visit reminder,Standard,Early Bird (Annual),No Discount,1,132,109,5,57.33333333333333,"Anaheim, CA"
MB00165,0,Retained,14.100865226380538,Low Risk,Offer trial PT session,Premium,Monthly,Loyalty,3,30,127,6,46.166666666666664,"Bakersfield, CA"
MB01762,0,Retained,14.085950836426225,Low Risk,Maintain standard membership care,Premium,Early Bird (Annual),Student,2,141,135,6,62.58333333333333,"San Francisco, CA"
MB01534,0,Retained,14.08371175694211,Low Risk,Personalized visit reminder; Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),No Discount,1,37,471,25,19.13888888888889,"Anaheim, CA"
MB01349,0,Retained,14.079929681593221,Low Risk,Personalized visit reminder; Invite to free group lesson,Premium,Monthly,Loyalty,1,142,73,3,43.72222222222222,"Sacramento, CA"
MB00106,0,Retained,14.072727657165803,Low Risk,Maintain standard membership care,Standard,Monthly,Student,2,128,296,15,65.77777777777777,"Fresno, CA"
MB01987,0,Retained,14.06930171302693,Low Risk,Invite to free group lesson,Basic,Monthly,Student,2,75,496,27,43.41666666666667,"Long Beach, CA"
MB01199,0,Retained,14.05191438209618,Low Risk,Offer trial PT session,Basic,Monthly,Student,2,105,169,8,47.583333333333336,"Oakland, CA"
MB00657,0,Retained,14.039771745762197,Low Risk,Personalized visit reminder; Invite to free group lesson; Loyalty points boost,Standard,Monthly,Loyalty,1,41,417,22,29.694444444444443,"Los Angeles, CA"
MB01968,0,Retained,14.039260697396783,Low Risk,Maintain standard membership care,Standard,Monthly,No Discount,2,89,58,2,60.361111111111114,"Oakland, CA"
MB00987,0,Retained,14.035332736851814,Low Risk,Invite to free group lesson,Premium,Quarterly,Student,3,145,494,27,57.138888888888886,"Bakersfield, CA"
MB01725,0,Retained,14.02263085364914,Low Risk,Offer trial PT session,Premium,Early Bird (Annual),No Discount,2,144,97,4,58.0,"Long Beach, CA"
MB00926,0,Retained,14.021940382825099,Low Risk,Maintain standard membership care,Elite,Monthly,Loyalty,2,93,317,17,60.91666666666667,"Bakersfield, CA"
MB00643,0,Retained,14.020580666637429,Low Risk,Maintain standard membership care,Premium,Early Bird (Annual),Promo,2,69,379,20,57.583333333333336,"Los Angeles, CA"
MB01973,0,Retained,14.017079048505462,Low Risk,Maintain standard membership care,Standard,Monthly,No Discount,5,129,349,18,87.91666666666667,"San Francisco, CA"
MB01820,0,Retained,13.986703641111339,Low Risk,Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),Promo,3,71,250,13,41.861111111111114,"San Diego, CA"
MB01319,0,Retained,13.986703641111339,Low Risk,Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),Promo,3,71,95,4,41.861111111111114,"San Diego, CA"
MB01385,0,Retained,13.96328267438514,Low Risk,Invite to free group lesson,Premium,Monthly,No Discount,2,174,377,20,57.16666666666667,"Los Angeles, CA"
MB00898,0,Retained,13.949719835449809,Low Risk,Maintain standard membership care,Standard,Monthly,No Discount,2,110,44,1,58.27777777777778,"San Diego, CA"
MB00517,0,Retained,13.944458077098961,Low Risk,Personalized visit reminder,Elite,Monthly,No Discount,1,167,431,23,62.19444444444444,"Fresno, CA"
MB01397,0,Retained,13.924307461514147,Low Risk,Personalized visit reminder; Invite to free group lesson; Loyalty points boost,Premium,Monthly,Student,1,145,295,15,39.138888888888886,"Sacramento, CA"
MB00893,0,Retained,13.898599156882538,Low Risk,Personalized visit reminder; Invite to free group lesson; Offer trial PT session,Basic,Early Bird (Annual),No Discount,1,93,454,24,26.916666666666668,"Fresno, CA"
MB00740,0,Retained,13.878686326393252,Low Risk,Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),No Discount,3,105,523,28,46.583333333333336,"Anaheim, CA"
MB01814,0,Retained,13.878686326393252,Low Risk,Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),No Discount,3,105,118,5,46.583333333333336,"Anaheim, CA"
MB01960,0,Retained,13.865791236584673,Low Risk,Personalized visit reminder; Offer trial PT session; Loyalty points boost,Premium,Monthly,Loyalty,1,56,467,25,31.77777777777778,"Anaheim, CA"
MB01374,0,Retained,13.862571693534628,Low Risk,Personalized visit reminder,Premium,Quarterly,No Discount,1,84,294,15,45.666666666666664,"Long Beach, CA"
MB01760,0,Retained,13.861056236988112,Low Risk,Invite to free group lesson,Basic,Monthly,Loyalty,3,180,514,28,62.0,"Fresno, CA"
MB00539,0,Retained,13.842172000155948,Low Risk,Invite to free group lesson; Loyalty points boost,Premium,Monthly,No Discount,2,77,510,28,38.69444444444444,"Bakersfield, CA"
MB01321,0,Retained,13.842119274176442,Low Risk,Maintain standard membership care,Premium,Early Bird (Annual),Loyalty,2,59,200,10,56.19444444444444,"San Diego, CA"
MB01767,0,Retained,13.84070824825147,Low Risk,Personalized visit reminder; Offer trial PT session; Loyalty points boost,Premium,Monthly,Loyalty,1,56,537,29,31.77777777777778,"Fresno, CA"
MB00156,0,Retained,13.835274114387053,Low Risk,Personalized visit reminder; Invite to free group lesson; Loyalty points boost,Standard,Monthly,Loyalty,1,36,288,15,24.0,"Fresno, CA"
MB00207,0,Retained,13.835274114387053,Low Risk,Personalized visit reminder; Invite to free group lesson; Loyalty points boost,Standard,Monthly,Loyalty,1,36,139,7,24.0,"Fresno, CA"
MB00361,0,Retained,13.832097117782538,Low Risk,Maintain standard membership care,Premium,Monthly,No Discount,3,137,444,24,76.02777777777777,"Long Beach, CA"
MB00495,0,Retained,13.822194586056908,Low Risk,Maintain standard membership care,Premium,Monthly,No Discount,5,132,524,28,93.33333333333333,"Los Angeles, CA"
MB00341,0,Retained,13.801744423838958,Low Risk,Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),Loyalty,4,85,554,30,52.80555555555556,"San Jose, CA"
MB01687,0,Retained,13.800200703482805,Low Risk,Maintain standard membership care,Premium,Monthly,Loyalty,2,67,549,30,57.30555555555556,"San Diego, CA"
MB00616,0,Retained,13.779122214326527,Low Risk,Maintain standard membership care,Standard,Monthly,Student,2,53,96,4,55.361111111111114,"San Francisco, CA"
MB01608,0,Retained,13.77356235923965,Low Risk,Invite to free group lesson; Offer trial PT session; Loyalty points boost,Elite,Early Bird (Annual),Loyalty,3,77,279,15,37.69444444444444,"Anaheim, CA"
MB00770,0,Retained,13.76256446262866,Low Risk,Maintain standard membership care,Basic,Monthly,Loyalty,4,126,148,7,78.5,"San Diego, CA"
MB00973,0,Retained,13.745260155473554,Low Risk,Personalized visit reminder; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),Promo,1,85,259,13,20.805555555555557,"Bakersfield, CA"
MB00152,0,Retained,13.745260155473554,Low Risk,Personalized visit reminder; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),Promo,1,85,286,15,20.805555555555557,"Bakersfield, CA"
MB00016,0,Retained,13.745260155473554,Low Risk,Personalized visit reminder; Invite to free group lesson; Offer trial PT session,Premium,Early Bird (Annual),Promo,1,85,226,12,20.805555555555557,"Bakersfield, CA"
MB00628,0,Retained,13.740225147280391,Low Risk,Personalized visit reminder; Offer trial PT session; Loyalty points boost,Basic,Monthly,Promo,1,103,70,3,38.30555555555556,"San Francisco, CA"
MB00721,0,Retained,13.726741074749055,Low Risk,Personalized visit reminder,Basic,Monthly,Promo,1,155,224,11,55.52777777777778,"Fresno, CA"
MB00833,0,Retained,13.723195584123186,Low Risk,Personalized visit reminder; Invite to free group lesson; Offer trial PT session,Basic,Monthly,Promo,1,83,218,11,25.52777777777778,"Fresno, CA"
MB01492,0,Retained,13.706843087151016,Low Risk,Offer trial PT session,Elite,Monthly,Loyalty,3,143,273,14,66.86111111111111,"Long Beach, CA"
MB01232,0,Retained,13.705751558226984,Low Risk,Offer trial PT session,Standard,Monthly,Student,2,117,257,13,49.25,"Long Beach, CA"
MB01513,0,Retained,13.705751558226984,Low Risk,Offer trial PT session,Standard,Monthly,Student,2,117,50,2,49.25,"Long Beach, CA"
MB00150,0,Retained,13.703156195421473,Low Risk,Personalized visit reminder; Invite to free group lesson; Offer trial PT session,Standard,Quarterly,Promo,1,74,327,17,24.27777777777778,"San Jose, CA"
MB00131,0,Retained,13.696285031568964,Low Risk,Personalized visit reminder,Basic,Monthly,Promo,1,155,475,26,55.52777777777778,"Fresno, CA"
MB01533,0,Retained,13.671605092441123,Low Risk,Personalized visit reminder; Offer trial PT session; Loyalty points boost,Basic,Monthly,Promo,1,80,321,17,35.111111111111114,"Bakersfield, CA"
MB01239,0,Retained,13.660491153679096,Low Risk,Offer trial PT session,Basic,Monthly,Loyalty,2,171,228,12,56.75,"Anaheim, CA"
MB01284,0,Retained,13.65071319873067,Low Risk,Maintain standard membership care,Premium,Early Bird (Annual),Student,3,80,378,20,68.11111111111111,"Oakland, CA"
MB01543,0,Retained,13.64920855766399,Low Risk,Invite to free group lesson; Offer trial PT session,Premium,Monthly,No Discount,4,46,304,16,42.388888888888886,"San Jose, CA"
MB01295,0,Retained,13.64920855766399,Low Risk,Invite to free group lesson; Offer trial PT session,Premium,Monthly,No Discount,4,46,244,13,42.388888888888886,"San Jose, CA"
MB00111,0,Retained,13.641871147194362,Low Risk,Invite to free group lesson,Standard,Monthly,No Discount,3,32,339,18,41.44444444444444,"Oakland, CA"
MB01211,0,Retained,13.63592940141534,Low Risk,Personalized visit reminder; Invite to free group lesson; Offer trial PT session,Standard,Quarterly,No Discount,1,38,511,28,14.277777777777779,"San Diego, CA"
MB00787,0,Retained,13.628438189563767,Low Risk,Invite to free group lesson,Premium,Early Bird (Annual),Promo,3,67,457,25,51.30555555555556,"San Diego, CA"
MB00936,0,Retained,13.620841319792287,Low Risk,Maintain standard membership care,Premium,Early Bird (Annual),Student,4,175,50,2,85.30555555555556,"Anaheim, CA"
MB00182,0,Retained,13.616879484682931,Low Risk,Personalized visit reminder; Invite to free group lesson; Offer trial PT session,Standard,Quarterly,No Discount,1,38,151,7,14.277777777777779,"San Diego, CA"
MB00057,0,Retained,13.60458195053756,Low Risk,Personalized visit reminder; Invite to free group lesson; Loyalty points boost,Premium,Monthly,Loyalty,1,138,125,6,38.16666666666667,"San Diego, CA"
MB00925,0,Retained,13.593210530028212,Low Risk,Maintain standard membership care,Premium,Early Bird (Annual),Student,2,81,54,2,59.25,"Sacramento, CA"
MB00599,0,Retained,13.543327032446886,Low Risk,Invite to free group lesson; Offer trial PT session,Standard,Early Bird (Annual),Loyalty,4,85,74,3,52.80555555555556,"San Jose, CA"
MB01412,0,Retained,13.541809415253445,Low Risk,Invite to free group lesson,Basic,Monthly,Promo,4,150,318,17,66.83333333333334,"Bakersfield, CA"
MB01574,0,Retained,13.537032610341788,Low Risk,Invite to free group lesson; Loyalty points boost,Elite,Early Bird (Annual),Loyalty,2,75,261,14,38.41666666666667,"San Jose, CA"
MB00587,0,Retained,13.501209732836964,Low Risk,Maintain standard membership care,Elite,Monthly,Student,5,145,168,8,95.13888888888889,"San Francisco, CA"
MB00169,0,Retained,13.493370007655637,Low Risk,Invite to free group lesson,Basic,Monthly,Promo,3,60,74,3,45.33333333333333,"San Jose, CA"
MB01474,0,Retained,13.484984840530018,Low Risk,Maintain standard membership care,Premium,Monthly,Loyalty,3,76,379,20,67.55555555555556,"Los Angeles, CA"
MB00604,0,Retained,13.484984840530018,Low Risk,Maintain standard membership care,Premium,Monthly,Loyalty,3,76,159,8,67.55555555555556,"Los Angeles, CA"
MB00418,0,Retained,13.477419929949805,Low Risk,Invite to free group lesson,Standard,Monthly,No Discount,3,32,381,20,41.44444444444444,"Oakland, CA"
MB00827,0,Retained,13.477419929949805,Low Risk,Invite to free group lesson,Standard,Monthly,No Discount,3,32,400,21,41.44444444444444,"Oakland, CA"
MB01133,0,Retained,13.47735328793522,Low Risk,Personalized visit reminder,Premium,Early Bird (Annual),Loyalty,1,179,265,14,63.861111111111114,"San Jose, CA"
MB00427,0,Retained,13.460778741195117,Low Risk,Invite to free group lesson,Basic,Monthly,No Discount,4,170,501,27,69.61111111111111,"Los Angeles, CA"
MB01807,0,Retained,13.449845072183658,Low Risk,Maintain standard membership care,Basic,Early Bird (Annual),Promo,5,77,228,12,80.69444444444444,"Anaheim, CA"
MB01013,0,Retained,13.438540258342469,Low Risk,Personalized visit reminder; Invite to free group lesson; Offer trial PT session,Basic,Monthly,No Discount,1,135,72,3,27.75,"Sacramento, CA"
MB00410,0,Retained,13.43796225965118,Low Risk,Maintain standard membership care,Premium,Early Bird (Annual),Promo,2,140,128,6,67.44444444444444,"San Francisco, CA"
MB00287,0,Retained,13.420458462120106,Low Risk,Personalized visit reminder; Invite to free group lesson; Loyalty points boost,Standard,Monthly,No Discount,1,79,526,28,29.97222222222222,"San Jose, CA"
MB00626,0,Retained,13.413037850309653,Low Risk,Personalized visit reminder; Offer trial PT session,Premium,Early Bird (Annual),Promo,1,149,523,28,49.69444444444444,"Anaheim, CA"
MB00370,0,Retained,13.413037850309653,Low Risk,Personalized visit reminder; Offer trial PT session,Premium,Early Bird (Annual),Promo,1,149,104,5,49.69444444444444,"Anaheim, CA"
MB01797,0,Retained,13.406881091553538,Low Risk,Personalized visit reminder; Offer trial PT session; Loyalty points boost,Premium,Monthly,Loyalty,1,56,107,5,31.77777777777778,"Fresno, CA"
MB00660,0,Retained,13.406881091553538,Low Risk,Personalized visit reminder; Offer trial PT session; Loyalty points boost,Premium,Monthly,Loyalty,1,56,410,22,31.77777777777778,"Fresno, CA"
MB00586,0,Retained,13.406580512409299,Low Risk,Maintain standard membership care,Standard,Quarterly,No Discount,3,47,111,5,58.52777777777778,"Fresno, CA"
MB00134,0,Retained,13.390872229486616,Low Risk,Invite to free group lesson; Offer trial PT session,Standard,Monthly,Loyalty,3,105,390,21,46.583333333333336,"Long Beach, CA"
MB01049,0,Retained,13.37720115361509,Low Risk,Maintain standard membership care,Standard,Quarterly,No Discount,3,47,53,2,58.52777777777778,"Fresno, CA"
MB00237,0,Retained,13.373022622213337,Low Risk,Offer trial PT session,Premium,Monthly,No Discount,2,103,330,17,47.30555555555556,"Los Angeles, CA"
MB01231,0,Retained,13.366008219817818,Low Risk,Offer trial PT session,Standard,Early Bird (Annual),No Discount,5,81,275,14,76.25,"Fresno, CA"
MB00818,0,Retained,13.348550274359786,Low Risk,Offer trial PT session,Basic,Early Bird (Annual),Loyalty,2,154,89,4,54.388888888888886,"Oakland, CA"
MB01523,0,Retained,13.344292467451954,Low Risk,Personalized visit reminder; Invite to free group lesson; Offer trial PT session,Premium,Quarterly,Loyalty,1,115,139,7,29.97222222222222,"Fresno, CA"
MB00090,0,Retained,13.342972436755312,Low Risk,Offer trial PT session,Standard,Monthly,Loyalty,3,54,533,29,54.5,"Oakland, CA"
